country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations,daily_vaccinations_smoothed,daily_people_vaccinated_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_people_vaccinated_smoothed_per_hundred,daily_vaccinations_smoothed_per_million,people_unvaccinated,share_of_boosters,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,total_boosters_interpolated,total_vaccinations_no_boosters_interpolated,total_vaccinations_no_boosters_per_hundred_interpolated,rolling_vaccinations_6m,rolling_vaccinations_6m_per_hundred,rolling_vaccinations_9m,rolling_vaccinations_9m_per_hundred,rolling_vaccinations_12m,rolling_vaccinations_12m_per_hundred
Angola,04-09-2022,22297104,14220830,7814121,,,10081.28571,3577.428571,62.57074921,39.906886,21.92820222,,0.010039079,282.9038247,21612738.1,,22297104,14220830,7814121,1118090.4,21179013.6,,5555423,15.58978149,12364344,34.6971637,20095876.6,56.39360407
Angola,05-09-2022,,,,,,10309.85204,3066.367347,,,,,0.008604925,289.3179161,,,22308785.25,14220830,7814121,1118414.171,21190371.08,,5530932.917,15.52105674,12333374.75,34.61025694,20069257.05,56.31890355
Angola,06-09-2022,,,,,,10538.41837,2555.306122,,,,,0.007170771,295.7320075,,,22320466.5,14220830,7814121,1118737.943,21201728.56,,5506442.833,15.452332,12302405.5,34.52335017,20042637.5,56.24420304
Angola,07-09-2022,,,,,,10766.98469,2044.244898,,,,,0.005736617,302.1460989,,,22332147.75,14220830,7814121,1119061.714,21213086.04,,5481952.75,15.38360725,12213589.75,34.27411296,20016017.95,56.16950252
Angola,08-09-2022,,,,,,10995.55102,1533.183673,,,,,0.004302462,308.5601903,,,22343829,14220830,7814121,1119385.486,21224443.51,,5447873,15.28797171,12124774,34.02487575,19989398.4,56.094802
Angola,09-09-2022,,,,,,11224.11735,1022.122449,,,,,0.002868308,314.9742817,,,22355510.25,14220830,7814121,1119709.257,21235800.99,,5413793.25,15.19233618,12035958.25,33.77563854,19962778.85,56.02010149
Angola,10-09-2022,,,,,,11452.68367,511.0612245,,,,,0.001434154,321.3883731,,,22367191.5,14220830,7814121,1120033.029,21247158.47,,5379713.5,15.09670064,11966684.67,33.58124109,19936159.3,55.94540097
Angola,11-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22378872.75,14220830,7814121,1120356.8,21258515.95,,5345633.75,15.0010651,11897411.08,33.38684365,19909539.75,55.87070045
Angola,12-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22390554,14220830,7814121,1120680.571,21269873.43,,5311554,14.90542957,11828137.5,33.19244621,19877370.88,55.78042727
Angola,13-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22402235.25,14220830,7814121,1121004.343,21281230.91,,5277474.25,14.80979403,11758863.92,32.99804876,19845202,55.69015408
Angola,14-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22413916.5,14220830,7814121,1121328.114,21292588.39,,5243394.5,14.7141585,11689590.33,32.80365132,19813033.13,55.5998809
Angola,15-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22425597.75,14220830,7814121,1121651.886,21303945.86,,5209314.75,14.61852296,11620316.75,32.60925388,19780864.25,55.50960771
Angola,16-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22437279,14220830,7814121,1121975.657,21315303.34,,5175235,14.52288742,11587043.38,32.51588121,19748695.38,55.41933452
Angola,17-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22448960.25,14220830,7814121,1122299.429,21326660.82,,5152745.375,14.45977642,11553770,32.42250855,19716526.5,55.32906134
Angola,18-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22460641.5,14220830,7814121,1122623.2,21338018.3,,5130255.75,14.39666541,11520496.63,32.32913589,19684357.63,55.23878815
Angola,19-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22472322.75,14220830,7814121,1122946.971,21349375.78,,5107766.125,14.3335544,11487223.25,32.23576322,19652188.75,55.14851497
Angola,20-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22484004,14220830,7814121,1123270.743,21360733.26,,5085276.5,14.2704434,11453949.88,32.14239056,19619012.43,55.05541466
Angola,21-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22495685.25,14220830,7814121,1123594.514,21372090.74,,5062786.875,14.20733239,11420676.5,32.04901789,19585836.11,54.96231435
Angola,22-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22507366.5,14220830,7814121,1123918.286,21383448.21,,5040297.25,14.14422138,11387403.13,31.95564523,19552659.79,54.86921404
Angola,23-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22519047.75,14220830,7814121,1124242.057,21394805.69,,5017807.625,14.08111038,11354129.75,31.86227257,19519483.46,54.77611373
Angola,24-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22530729,14220830,7814121,1124565.829,21406163.17,,4995318,14.01799937,11301493,31.71456186,19486307.14,54.68301342
Angola,25-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22542410.25,14220830,7814121,1124889.6,21417520.65,,4995711.281,14.01910301,11248856.25,31.56685116,19453130.82,54.58991311
Angola,26-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22554091.5,14220830,7814121,1125213.371,21428878.13,,4996104.563,14.02020664,11196219.5,31.41914046,19419954.5,54.4968128
Angola,27-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22565772.75,14220830,7814121,1125537.143,21440235.61,,4996497.844,14.02131028,11143582.75,31.27142976,19353257.42,54.3096456
Angola,28-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22577454,14220830,7814121,1125860.914,21451593.09,,4996891.125,14.02241392,11090946,31.12371906,19286560.33,54.1224784
Angola,29-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22589135.25,14220830,7814121,1126184.686,21462950.56,,4997284.406,14.02351755,11038309.25,30.97600835,19219863.25,53.93531121
Angola,30-09-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22600816.5,14220830,7814121,1126508.457,21474308.04,,4997677.688,14.02462119,10985672.5,30.82829765,19153166.17,53.74814401
Angola,01-10-2022,,,,,,11681.25,0,,,,,0,327.8024645,,,22612497.75,14220830,7814121,1126832.229,21485665.52,,4998070.969,14.02572483,10971368.46,30.78815727,19086469.08,53.56097681
Angola,02-10-2022,22624179,14220830,7814121,1127156,,11681.25,0,63.48859611,39.906886,21.92820222,3.163056305,0,327.8024645,21698263.06,,22624179,14220830,7814121,1127156,21497023,60.3255398,4998464.25,14.02682846,10957064.43,30.74801689,19019772,53.37380961
Angola,03-10-2022,,,,,,11482.90816,0,,,,,0,322.2365411,,,22634471.86,14220830,7814121,1127156,21507315.86,,4997469.138,14.02403595,10941372,30.70398036,18951686.52,53.18274627
Angola,04-10-2022,,,,,,11284.56633,0,,,,,0,316.6706176,,,22644764.71,14220830,7814121,1127156,21517608.71,,4996474.027,14.02124344,10925679.57,30.65994384,18883601.05,52.99168292
Angola,05-10-2022,,,,,,11086.22449,0,,,,,0,311.1046942,,,22655057.57,14220830,7814121,1127156,21527901.57,,4995478.915,14.01845093,10909987.14,30.61590731,18815515.57,52.80061958
Angola,06-10-2022,,,,,,10887.88265,0,,,,,0,305.5387708,,,22665350.43,14220830,7814121,1127156,21538194.43,,4994483.804,14.01565842,10894294.71,30.57187078,18747430.1,52.60955624
Angola,07-10-2022,,,,,,10689.54082,0,,,,,0,299.9728474,,,22675643.29,14220830,7814121,1127156,21548487.29,,4993488.692,14.01286591,10878602.29,30.52783426,18679344.62,52.41849289
Angola,08-10-2022,,,,,,10491.19898,0,,,,,0,294.406924,,,22685936.14,14220830,7814121,1127156,21558780.14,,4992493.58,14.0100734,10737470.14,30.13178534,18611259.14,52.22742955
Angola,09-10-2022,22696229,14220830,7814121,1127156,,10292.85714,0,63.69078481,39.906886,21.92820222,3.163056305,0,288.8410006,21719644.3,,22696229,14220830,7814121,1127156,21569073,60.5277285,4991498.469,14.00728089,10596338,29.73573642,18559222.67,52.08140335
Angola,10-10-2022,,,,,,11234.34694,0,,,,,0,315.2613473,,,22713112.29,14220830,7814121,1127156,21585956.29,,4997093.786,14.02298263,10543887.54,29.58854848,18513776.62,51.9538714
Angola,11-10-2022,,,,,,12175.83673,0,,,,,0,341.6816941,,,22729995.57,14220830,7814121,1127156,21602839.57,,5002689.103,14.03868436,10491437.07,29.44136054,18468330.57,51.82633944
Angola,12-10-2022,,,,,,13117.32653,0,,,,,0,368.1020408,,,22746878.86,14220830,7814121,1127156,21619722.86,,5008284.42,14.05438609,10438986.61,29.2941726,18422884.52,51.69880749
Angola,13-10-2022,,,,,,14058.81633,0,,,,,0,394.5223875,,,22763762.14,14220830,7814121,1127156,21636606.14,,5013879.737,14.07008783,10386536.14,29.14698465,18377438.48,51.57127553
Angola,14-10-2022,,,,,,15000.30612,0,,,,,0,420.9427343,,,22780645.43,14220830,7814121,1127156,21653489.43,,5019475.054,14.08578956,10246966.43,28.75532027,18331992.43,51.44374358
Angola,15-10-2022,,,,,,15941.79592,0,,,,,0,447.363081,,,22797528.71,14220830,7814121,1127156,21670372.71,,5025070.371,14.10149129,10107396.71,28.36365588,18154864.71,50.94668289
Angola,16-10-2022,22814412,14220830,7814121,1127156,,16883.28571,0,64.02243321,39.906886,21.92820222,3.163056305,0,473.7834278,21741025.54,,22814412,14220830,7814121,1127156,21687256,60.8593769,5030665.688,14.11719303,9984888.444,28.01986979,17977737,50.44962221
Angola,17-10-2022,,,,,,16552.12245,0,,,,,0,464.4902327,,,22828977.14,14220830,7814121,1127156,21701821.14,,5033942.862,14.12638952,9860062.032,27.66957846,17798291.14,49.94605629
Angola,18-10-2022,,,,,,16220.95918,0,,,,,0,455.1970377,,,22843542.29,14220830,7814121,1127156,21716386.29,,5037220.036,14.13558602,9735235.619,27.31928713,17618845.29,49.44249037
Angola,19-10-2022,,,,,,15889.79592,0,,,,,0,445.9038427,,,22858107.43,14220830,7814121,1127156,21730951.43,,5040497.21,14.14478252,9610409.206,26.9689958,17415216.43,48.87106144
Angola,20-10-2022,,,,,,15558.63265,0,,,,,0,436.6106476,,,22872672.57,14220830,7814121,1127156,21745516.57,,5043774.384,14.15397901,9485582.794,26.61870448,17211587.57,48.29963252
Angola,21-10-2022,,,,,,15227.46939,0,,,,,0,427.3174526,,,22887237.71,14220830,7814121,1127156,21760081.71,,5047051.558,14.16317551,9360756.381,26.26841315,17156371.96,48.14468496
Angola,22-10-2022,,,,,,14896.30612,0,,,,,0,418.0242575,,,22901802.86,14220830,7814121,1127156,21774646.86,,5050328.732,14.172372,9235929.968,25.91812182,17101156.36,47.98973739
Angola,23-10-2022,22916368,14220830,7814121,1127156,,14565.14286,0,64.30854495,39.906886,21.92820222,3.163056305,0,408.7310625,21762406.78,,22916368,14220830,7814121,1127156,21789212,61.14548865,5053605.906,14.1815685,9111103.556,25.56783049,17045940.75,47.83478983
Angola,24-10-2022,,,,,,14003.20408,0,,,,,0,392.9617814,,,22926999.57,14220830,7814121,1127156,21799843.57,,5052949.509,14.1797265,8982343.571,25.20650067,16986791.57,47.66880377
Angola,25-10-2022,,,,,,13441.26531,0,,,,,0,377.1925002,,,22937631.14,14220830,7814121,1127156,21810475.14,,5052293.112,14.1778845,8864219.343,24.8750172,16885417.64,47.38432545
Angola,26-10-2022,,,,,,12879.32653,0,,,,,0,361.423219,,,22948262.71,14220830,7814121,1127156,21821106.71,,5051636.714,14.1760425,8746095.114,24.54353372,16784043.71,47.09984713
Angola,27-10-2022,,,,,,12317.38776,0,,,,,0,345.6539379,,,22958894.29,14220830,7814121,1127156,21831738.29,,5041684.401,14.14811404,8627970.886,24.21205025,16725574.43,46.93576901
Angola,28-10-2022,,,,,,11755.44898,0,,,,,0,329.8846567,,,22969525.86,14220830,7814121,1127156,21842369.86,,5031732.088,14.12018559,8509846.657,23.88056678,16667105.14,46.77169088
Angola,29-10-2022,,,,,,11193.5102,0,,,,,0,314.1153756,,,22980157.43,14220830,7814121,1127156,21853001.43,,5021779.775,14.09225713,8391722.429,23.5490833,16608635.86,46.60761276
Angola,30-10-2022,22990789,14220830,7814121,1127156,,10631.57143,0,64.51738722,39.906886,21.92820222,3.163056305,0,298.3460944,21783788.02,,22990789,14220830,7814121,1127156,21863633,61.35433091,5011827.462,14.06432868,8312129.6,23.32572771,16550166.57,46.44353464
Angola,31-10-2022,,,,,,10974.46939,0,,,,,0,307.9685917,,,23003820.86,14220830,7814121,1127156,21876664.86,,5004275.434,14.04313597,8234937.057,23.10910786,16494097.57,46.28619226
Angola,01-11-2022,,,,,,11317.36735,0,,,,,0,317.5910889,,,23016852.71,14220830,7814121,1127156,21889696.71,,4996723.407,14.02194326,8157744.514,22.89248802,16438028.57,46.12884988
Angola,02-11-2022,,,,,,11660.26531,0,,,,,0,327.2135862,,,23029884.57,14220830,7814121,1127156,21902728.57,,4989171.379,14.00075055,8080551.971,22.67586817,16381959.57,45.9715075
Angola,03-11-2022,,,,,,12003.16327,0,,,,,0,336.8360835,,,23042916.43,14220830,7814121,1127156,21915760.43,,4981619.352,13.97955784,8003359.429,22.45924832,16275183.23,45.67186878
Angola,04-11-2022,,,,,,12346.06122,0,,,,,0,346.4585807,,,23055948.29,14220830,7814121,1127156,21928792.29,,4974067.324,13.95836513,7949843.857,22.30907145,16168406.89,45.37223006
Angola,05-11-2022,,,,,,12688.95918,0,,,,,0,356.081078,,,23068980.14,14220830,7814121,1127156,21941824.14,,4966515.297,13.93717243,7896328.286,22.15889457,16061630.54,45.07259134
Angola,06-11-2022,,,,,,13031.85714,0,,,,,0,365.7035752,,,23082012,14220830,7814121,1127156,21954856,,4958963.269,13.91597972,7842812.714,22.0087177,15954854.2,44.77295261
Angola,07-11-2022,,,,,,13031.85714,0,,,,,0,365.7035752,,,23095043.86,14220830,7814121,1127156,21967887.86,,4951411.242,13.89478701,7789297.143,21.85854082,15848077.86,44.47331389
Angola,08-11-2022,,,,,,13031.85714,0,,,,,0,365.7035752,,,23108075.71,14220830,7814121,1127156,21980919.71,,4943859.214,13.8735943,7735781.571,21.70836395,15721230.96,44.11735263
Angola,09-11-2022,,,,,,13031.85714,0,,,,,0,365.7035752,,,23121107.57,14220830,7814121,1127156,21993951.57,,4936307.187,13.85240159,7682266,21.55818707,15594384.07,43.76139138
Angola,10-11-2022,,,,,,13031.85714,0,,,,,0,365.7035752,,,23134139.43,14220830,7814121,1127156,22006983.43,,4928755.159,13.83120889,7628750.429,21.4080102,15467537.18,43.40543013
Angola,11-11-2022,,,,,,13031.85714,0,,,,,0,365.7035752,,,23147171.29,14220830,7814121,1127156,22020015.29,,4921203.132,13.81001618,7575669.619,21.25905336,15340690.29,43.04946887
Angola,12-11-2022,,,,,,13031.85714,0,,,,,0,365.7035752,,,23160203.14,14220830,7814121,1127156,22033047.14,,4913651.104,13.78882347,7522588.81,21.11009653,15292936.43,42.91546068
Angola,13-11-2022,23173235,14220830,7814121,1127156,,13031.85714,0,65.02937222,39.906886,21.92820222,3.163056305,0,365.7035752,21826550.51,,23173235,14220830,7814121,1127156,22046079,61.86631592,4906099.077,13.76763076,7469508,20.9611397,15245182.57,42.78145248
Angola,14-11-2022,,,,,,12318.95918,0,,,,,0,345.6980358,,,23181276.57,14220830,7814121,1127156,22054120.57,,4893556.764,13.73243418,7411436.905,20.79817898,15192438.43,42.63344041
Angola,15-11-2022,,,,,,11606.06122,0,,,,,0,325.6924963,,,23189318.14,14220830,7814121,1127156,22062162.14,,4881014.451,13.69723759,7353365.81,20.63521827,15139694.29,42.48542834
Angola,16-11-2022,,,,,,10893.16327,0,,,,,0,305.6869568,,,23197359.71,14220830,7814121,1127156,22070203.71,,4868472.137,13.662041,7295294.714,20.47225756,15086950.14,42.33741627
Angola,17-11-2022,,,,,,10180.26531,0,,,,,0,285.6814173,,,23205401.29,14220830,7814121,1127156,22078245.29,,4855929.824,13.62684442,7252259,20.35148955,15034206,42.1894042
Angola,18-11-2022,,,,,,9467.367347,0,,,,,0,265.6758779,,,23213442.86,14220830,7814121,1127156,22086286.86,,4843387.511,13.59164783,7209223.286,20.23072154,14981461.86,42.04139213
Angola,19-11-2022,,,,,,8754.469388,0,,,,,0,245.6703384,,,23221484.43,14220830,7814121,1127156,22094328.43,,4830845.198,13.55645125,7166187.571,20.10995353,14800744.1,41.53425695
Angola,20-11-2022,23229526,14220830,7814121,1127156,,8041.571429,0,65.18733758,39.906886,21.92820222,3.163056305,0,225.6647989,21847931.75,,23229526,14220830,7814121,1127156,22102370,62.02428128,4818302.885,13.52125466,7123151.857,19.98918552,14620026.33,41.02712178
Angola,21-11-2022,,,,,,9058.040816,0,,,,,0,254.1892437,,,23244682.86,14220830,7814121,1127156,22117526.86,,4812875.857,13.50602519,7087231.429,19.88838462,14446423.86,40.53995371
Angola,22-11-2022,,,,,,10074.5102,0,,,,,0,282.7136885,,,23259839.71,14220830,7814121,1127156,22132683.71,,4753100.429,13.33828173,7051311,19.78758372,14385563.71,40.3691663
Angola,23-11-2022,,,,,,11090.97959,0,,,,,0,311.2381332,,,23274996.57,14220830,7814121,1127156,22147840.57,,4693325,13.17053827,7015390.571,19.68678282,14324703.57,40.19837889
Angola,24-11-2022,,,,,,12107.44898,0,,,,,0,339.762578,,,23290153.43,14220830,7814121,1127156,22162997.43,,4633549.571,13.00279481,6983852.304,19.59827926,14263843.43,40.02759147
Angola,25-11-2022,,,,,,13123.91837,0,,,,,0,368.2870227,,,23305310.29,14220830,7814121,1127156,22178154.29,,4573774.143,12.83505135,6952314.036,19.50977571,14176356.66,39.78208369
Angola,26-11-2022,,,,,,14140.38776,0,,,,,0,396.8114675,,,23320467.14,14220830,7814121,1127156,22193311.14,,4513998.714,12.66730789,6920775.768,19.42127215,14088869.89,39.5365759
Angola,27-11-2022,23335624,14220830,7814121,1127156,,15156.85714,0,65.48507272,39.906886,21.92820222,3.163056305,0,425.3359123,21869312.99,,23335624,14220830,7814121,1127156,22208468,62.32201642,4454223.286,12.49956443,6889237.5,19.33276859,14001383.13,39.29106812
Angola,28-11-2022,,,,,,15695.95918,13612.59184,,,,,0.038200031,440.4643427,,,23354554.57,14316118.14,7868386,1161628.714,22192925.86,,4398221.571,12.34241088,6861472.946,19.25485493,13917670.07,39.05615023
Angola,29-11-2022,,,,,,16235.06122,27225.18367,,,,,0.076400063,455.5927731,,,23373485.14,14411406.29,7922651,1196101.429,22177383.71,,4341353,12.18282472,6833708.393,19.17694127,13833957.02,38.82123235
Angola,30-11-2022,,,,,,16774.16327,40837.77551,,,,,0.114600094,470.7212035,,,23392415.71,14506694.43,7976916,1230574.143,22161841.57,,4284484.429,12.02323856,6805943.839,19.09902762,13750243.96,38.58631447
Angola,01-12-2022,,,,,,17313.26531,54450.36735,,,,,0.152800125,485.8496339,,,23411346.29,14601982.57,8031181,1265046.857,22146299.43,,4227615.857,11.86365241,6778179.286,19.02111396,13666530.91,38.35139658
Angola,02-12-2022,,,,,,17852.36735,68062.95918,,,,,0.191000156,500.9780643,,,23430276.86,14697270.71,8085446,1299519.571,22130757.29,,4170747.286,11.70406625,6760938.524,18.97273246,13582817.86,38.1164787
Angola,03-12-2022,,,,,,18391.46939,81675.55102,,,,,0.229200188,516.1064946,,,23449207.43,14792558.86,8139711,1333992.286,22115215.14,,4113878.714,11.54448009,6743697.762,18.92435096,13559097.93,38.04991518
Angola,04-12-2022,23468138,14887847,8193976,1368465,,18930.57143,95288.14286,65.85693717,41.77868753,22.99416181,3.840224287,0.267400219,531.234925,21223677.23,,23468138,14887847,8193976,1368465,22099673,62.01671288,4057010.143,11.38489394,6726457,18.87596945,13535378,37.98335166
Angola,05-12-2022,,,,,,18602.84694,82719.26531,,,,,0.232129087,522.0382299,,,23484774.5,14895153,8198254.357,1374797.929,22109976.57,,3997847.5,11.2188701,6706922.167,18.82115026,13509364,37.91035046
Angola,06-12-2022,,,,,,18275.12245,70150.38776,,,,,0.196857956,512.8415347,,,23501411,14902459,8202532.714,1381130.857,22120280.14,,3971141.714,11.14392758,6687387.333,18.76633108,13483350,37.83734925
Angola,07-12-2022,,,,,,17947.39796,57581.5102,,,,,0.161586825,503.6448395,,,23518047.5,14909765,8206811.071,1387463.786,22130583.71,,3944435.929,11.06898507,6667852.5,18.71151189,13399489.5,37.6020176
Angola,08-12-2022,,,,,,17619.67347,45012.63265,,,,,0.126315693,494.4481444,,,23534684,14917071,8211089.429,1393796.714,22140887.29,,3917730.143,10.99404256,6638728,18.62978191,13315629,37.36668595
Angola,09-12-2022,,,,,,17291.94898,32443.7551,,,,,0.091044562,485.2514492,,,23551320.5,14924377,8215367.786,1400129.643,22151190.86,,3891024.357,10.91910004,6609603.5,18.54805193,13231768.5,37.1313543
Angola,10-12-2022,,,,,,16964.22449,19874.87755,,,,,0.05577343,476.054754,,,23567957,14931683,8219646.143,1406462.571,22161494.43,,3864318.571,10.84415753,6580479,18.46632196,13167450.17,36.95086241
Angola,11-12-2022,,,,,,16636.5,7306,,,,,0.020502299,466.8580589,,,23584593.5,14938989,8223924.5,1412795.5,22171798,,3837612.786,10.76921501,6551354.5,18.38459198,13103131.83,36.77037053
Angola,12-12-2022,,,,,,16636.5,7306,,,,,0.020502299,466.8580589,,,23601230,14946295,8228202.857,1419128.429,22182101.57,,3810907,10.6942725,6522230,18.302862,13038813.5,36.58987864
Angola,13-12-2022,,,,,,16636.5,7306,,,,,0.020502299,466.8580589,,,23617866.5,14953601,8232481.214,1425461.357,22192405.14,,3784201.214,10.61932999,6493105.5,18.22113203,12974495.17,36.40938676
Angola,14-12-2022,,,,,,16636.5,7306,,,,,0.020502299,466.8580589,,,23634503,14960907,8236759.571,1431794.286,22202708.71,,3757495.429,10.54438747,6463981,18.13940205,12910176.83,36.22889488
